DeezerId,Title,Artist,Source
"142750412","Amphetamine","Everclear","substitution"
"6462599","I'll Be","Edwin McCain","substitution"
"2518361","There She Goes","The La's","substitution"
"67576433","Crush","Jennifer Paige","substitution"
"1444387612","Shine","Collective Soul","substitution"
"731732312","From This Moment On","Shania Twain","substitution"
"15392662","He Wasn't Man Enough (Radio Edit)","Toni Braxton","substitution"
"128743581","Still D.R.E.","Dr. Dre","substitution"
"93851026","The Sign","Ace of Base","substitution"
"1240062852","Tubthumping (Radio Edit)","Chumbawamba","substitution"
"13693497","Smells Like Teen Spirit","Nirvana","substitution"
"7372621","Counting Blue Cars (Tell Me Your Thoughts On God)","Dishwalla","substitution"
"15686777","Praise You","Fatboy Slim","substitution"
"1787569267","Nothing Compares 2 U","Sinéad O'Connor","substitution"
"3641283332","What Is Love (7"" Mix)","Haddaway","substitution"
"128743593","Forgot About Dre","Dr. Dre","substitution"
"537991732","Man! I Feel Like A Woman!","Shania Twain","substitution"
"552942362","Streets of Philadelphia (Single Edit)","Bruce Springsteen","substitution"
"1584416372","Gangsta's Paradise","Coolio","substitution"
"2246520677","Cryin'","Aerosmith","substitution"
"124220438","Dreams","Gabrielle","substitution"
"549313892","Found Out About You","Gin Blossoms","substitution"
"15397479","Everybody (Backstreet's Back) (Extended Version)","Backstreet Boys","substitution"
"765887552","Poison","Bell Biv DeVoe","substitution"
"1652296642","Tom's Diner","Suzanne Vega","substitution"
"3154051","It's The End Of The World As We Know It (And I Feel Fine) (Remastered 2006)","R.E.M.","substitution"
"2293281","Learning To Fly","Tom Petty And The Heartbreakers","substitution"
"1939641407","Together Again","Janet Jackson","substitution"
"90630611","Mmm Mmm Mmm Mmm","Crash Test Dummies","substitution"
"514401922","I Think I'm Paranoid","Garbage","substitution"
"3360431401","Natural Blues","Moby","substitution"
"723903","Vogue","Madonna","substitution"
"24246391","Don't Speak","No Doubt","substitution"
"1444370342","Who Will Save Your Soul","Jewel","substitution"
"82293008","Criminal","Fiona Apple","substitution"
"985745702","Wonderwall","Oasis","substitution"
"2637206902","I Swear (Radio Edit)","All-4-One","substitution"
"138547415","Creep","Radiohead","substitution"
"10426809","The One And Only","Chesney Hawkes","substitution"
"15600210","Waiting for Tonight (Pablo's Miami Mix Radio Edit) (Spanglish)","Jennifer Lopez","substitution"
"2285409","Hook","Blues Traveler","substitution"
"3785942592","Rhythm Is a Dancer (7"" Edit)","SNAP!","substitution"
"15627386","Genie In a Bottle","Christina Aguilera","substitution"
"5223188","Un-Break My Heart (Radio Edit)","Toni Braxton","substitution"
"3550982101","King of Carrot Flowers Pt. 1","Neutral Milk Hotel","substitution"
"1444364982","Foolish Games","Jewel","substitution"
"15586242","Doo Wop (That Thing)","Lauryn Hill","substitution"
"422033092","Loser","Beck","substitution"
"3550982121","In the Aeroplane Over the Sea","Neutral Milk Hotel","substitution"
"94676692","All That She Wants","Ace of Base","substitution"
"1391362322","Wicked Game","Chris Isaak","substitution"
"14876844","Drive","Incubus","substitution"
"15528006","Fu-Gee-La","Fugees","substitution"
"1586973152","What It's Like","Everlast","substitution"
"378817711","Cannonball","The Breeders","substitution"
"1909711527","You Make Me Wanna...","USHER","substitution"
"1584432772","O.P.P","Naughty By Nature","substitution"
"113418274","With Arms Wide Open (New Version With Strings)","Creed","substitution"
"15175385","I Try","Macy Gray","substitution"
"15686919","The Rockafeller Skank (Short Edit)","Fatboy Slim","substitution"
"1444368392","December","Collective Soul","substitution"
"548725862","Gypsy Woman (She's Homeless) (La Da Dee La Da Da) (Basement Boy Strip To The Bone Mix)","Crystal Waters","substitution"
"3719301132","Lump","The Presidents of the United States of America","substitution"
"24246271","Just A Girl","No Doubt","substitution"
"75070408","Groove Is in the Heart","Deee-Lite","substitution"
"24246371","Spiderwebs","No Doubt","substitution"
"14552282","It's All Coming Back to Me Now (Radio Edit 1)","Céline Dion","substitution"
"2485997701","The Impression That I Get","The Mighty Mighty Bosstones","substitution"
"1587026032","This Is Your Night","Amber","substitution"
"2523713","Lightning Crashes","Live","substitution"
"409670382","Friday I'm in Love","The Cure","substitution"
"3357435491","Mind Playing Tricks on Me","Geto Boys","substitution"
"980117","Zombie","The Cranberries","substitution"
"138539981","Karma Police","Radiohead","substitution"
"1761472017","Only Happy When It Rains","Garbage","substitution"
"1761472267","Stupid Girl (Todd Terry Remix)","Garbage","substitution"
"60909328","Shoop (Re-Recorded)","Salt-N-Pepa","substitution"
"1762723517","Hello Time Bomb","Matthew Good Band","substitution"
"4096754","Be My Lover","La Bouche","substitution"
"10426810","Your Woman","White Town","substitution"
